Unnamed: 0,Instrument,CF_DATE,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,CF_CLOSE,IMP_VOLT,T,MARKET_PRICE,MODEL_PRICE
338,/GDAX144000R0.EX,2020-02-14,2020-06-19,PUT ,14400.0,4086.4,39.05,0.34496919917864477,10313.6,10316.928647492945
148,/GDAX96500R0.EX,2020-05-15,2020-06-19,PUT ,9650.0,235.7,39.22,0.09582477754962354,9414.3,9414.919574988196
147,/GDAX96500F0.EX,2020-04-02,2020-06-19,CALL,9650.0,903.3,39.27,0.2135523613963039,0.0,0.0
340,/GDAX144500R0.EX,2020-05-15,2020-06-19,PUT ,14450.0,4136.4,39.38,0.09582477754962354,10313.6,10314.527757365748
365,/GDAX160000F0.EX,2020-03-20,2020-06-19,CALL,16000.0,0.1,39.5,0.24914442162902123,0.0,0.0
146,/GDAX96000R0.EX,2020-05-15,2020-06-19,PUT ,9600.0,225.3,39.69,0.09582477754962354,9374.7,9375.3163647551
342,/GDAX145000R0.EX,2020-02-21,2020-06-19,PUT ,14500.0,4186.4,39.72,0.3258042436687201,10313.6,10316.765533715019
145,/GDAX96000F0.EX,2020-05-14,2020-06-19,CALL,9600.0,942.9,39.74,0.09856262833675565,0.0,0.0
344,/GDAX145500R0.EX,2020-05-15,2020-06-19,PUT ,14550.0,4236.5,40.05,0.09582477754962354,10313.5,10314.434177831947
144,/GDAX95500R0.EX,2020-05-13,2020-06-19,PUT ,9550.0,215.3,40.16,0.10130047912388775,9334.7,9335.348193112286
143,/GDAX95500F0.EX,2020-04-14,2020-06-19,CALL,9550.0,982.9,40.22,0.1806981519507187,0.0,0.0
346,/GDAX146000R0.EX,2020-03-12,2020-06-19,PUT ,14600.0,4286.5,40.6,0.27104722792607805,10313.5,10316.15162474599
142,/GDAX95000R0.EX,2020-05-15,2020-06-19,PUT ,9500.0,205.7,40.63,0.09582477754962354,9294.3,9294.909944288898
141,/GDAX95000F0.EX,2020-05-15,2020-06-19,CALL,9500.0,1023.3,40.69,0.09582477754962354,0.0,0.0
348,/GDAX146500R0.EX,2020-01-20,2020-06-19,PUT ,14650.0,4336.5,40.93,0.4134154688569473,10313.5,10317.558441579164
140,/GDAX94500R0.EX,2020-05-14,2020-06-19,PUT ,9450.0,196.6,41.12,0.09856262833675565,9253.4,9254.024069886926
139,/GDAX94500F0.EX,2020-05-15,2020-06-19,CALL,9450.0,1064.2,41.18,0.09582477754962354,0.0,0.0
350,/GDAX147000R0.EX,2020-05-15,2020-06-19,PUT ,14700.0,4386.6,41.25,0.09582477754962354,10313.4,10314.343808531245
138,/GDAX94000R0.EX,2020-05-15,2020-06-19,PUT ,9400.0,187.8,41.58,0.09582477754962354,9212.2,9212.803523822702
352,/GDAX147500R0.EX,2020-05-15,2020-06-19,PUT ,14750.0,4436.6,41.58,0.09582477754962354,10313.4,10314.347018764343
137,/GDAX94000F0.EX,2020-05-15,2020-06-19,CALL,9400.0,1105.5,41.65,0.09582477754962354,0.0,0.0
136,/GDAX93500R0.EX,2020-05-15,2020-06-19,PUT ,9350.0,179.5,42.06,0.09582477754962354,9170.5,9171.1003135896
367,/GDAX165000F0.EX,2020-02-12,2020-06-19,CALL,16500.0,0.1,42.11,0.35044490075290896,0.0,0.0
354,/GDAX148000R0.EX,2020-05-12,2020-06-19,PUT ,14800.0,4486.6,42.13,0.10403832991101986,10313.4,10314.43168003596
135,/GDAX93500F0.EX,2020-04-15,2020-06-19,CALL,9350.0,1147.1,42.14,0.17796030116358658,0.0,0.0
356,/GDAX148500R0.EX,2020-05-15,2020-06-19,PUT ,14850.0,4536.7,42.45,0.09582477754962354,10313.3,10314.253439230542
134,/GDAX93000R0.EX,2020-05-15,2020-06-19,PUT ,9300.0,171.5,42.53,0.09582477754962354,9128.5,9129.097103356502
133,/GDAX93000F0.EX,2020-05-12,2020-06-19,CALL,9300.0,1189.3,42.6,0.10403832991101986,0.0,0.0
358,/GDAX149000R0.EX,2020-01-15,2020-06-19,PUT ,14900.0,4586.7,42.77,0.4271047227926078,10313.3,10317.564396568749
132,/GDAX92500R0.EX,2020-05-15,2020-06-19,PUT ,9250.0,163.9,43.0,0.09582477754962354,9086.1,9086.693893123402
131,/GDAX92500F0.EX,2020-03-24,2020-06-19,CALL,9250.0,1231.7,43.07,0.23819301848049282,0.0,0.0
360,/GDAX149500R0.EX,2020-05-15,2020-06-19,PUT ,14950.0,4636.7,43.32,0.09582477754962354,10313.3,10314.259859696744
130,/GDAX92000R0.EX,2020-05-15,2020-06-19,PUT ,9200.0,156.6,43.45,0.09582477754962354,9043.4,9043.990682890302
129,/GDAX92000F0.EX,2020-05-14,2020-06-19,CALL,9200.0,1274.5,43.55,0.09856262833675565,0.0,0.0
362,/GDAX150000R0.EX,2020-04-20,2020-06-19,PUT ,15000.0,4686.8,43.64,0.16427104722792607,10313.2,10314.851014879645
128,/GDAX91500R0.EX,2020-05-15,2020-06-19,PUT ,9150.0,149.7,43.92,0.09582477754962354,9000.3,9000.887472657203
127,/GDAX91500F0.EX,2020-05-15,2020-06-19,CALL,9150.0,1317.6,44.02,0.09582477754962354,0.0,0.0
126,/GDAX91000R0.EX,2020-05-15,2020-06-19,PUT ,9100.0,143.1,44.39,0.09582477754962354,8956.9,8957.484262424103
125,/GDAX91000F0.EX,2020-05-13,2020-06-19,CALL,9100.0,1361.0,44.49,0.10130047912388775,0.0,0.0
369,/GDAX170000F0.EX,2020-03-02,2020-06-19,CALL,17000.0,0.1,44.63,0.29842573579739906,0.0,0.0
124,/GDAX90500R0.EX,2020-05-15,2020-06-19,PUT ,9050.0,136.7,44.85,0.09582477754962354,8913.3,8913.881052191004
123,/GDAX90500F0.EX,2020-04-17,2020-06-19,CALL,9050.0,1404.7,44.95,0.17248459958932238,0.0,0.0
122,/GDAX90000R0.EX,2020-05-15,2020-06-19,PUT ,9000.0,130.7,45.32,0.09582477754962354,8869.3,8869.877841957905
121,/GDAX90000F0.EX,2020-05-15,2020-06-19,CALL,9000.0,1448.7,45.42,0.09582477754962354,0.0,0.0
120,/GDAX89500R0.EX,2020-05-06,2020-06-19,PUT ,8950.0,124.9,45.79,0.12046543463381246,8825.1,8825.822400131512
119,/GDAX89500F0.EX,2020-04-06,2020-06-19,CALL,8950.0,1492.9,45.91,0.2026009582477755,0.0,0.0
118,/GDAX89000R0.EX,2020-05-15,2020-06-19,PUT ,8900.0,119.3,46.25,0.09582477754962354,8780.7,8781.271421491707
117,/GDAX89000F0.EX,2020-05-15,2020-06-19,CALL,8900.0,1537.4,46.39,0.09582477754962354,0.0,0.0
116,/GDAX88500R0.EX,2020-05-15,2020-06-19,PUT ,8850.0,113.9,46.73,0.09582477754962354,8736.1,8736.668211258606
115,/GDAX88500F0.EX,2020-03-23,2020-06-19,CALL,8850.0,1582.0,46.87,0.24093086926762491,0.0,0.0
371,/GDAX175000F0.EX,2019-05-14,2020-06-19,CALL,17500.0,0.1,47.07,1.1006160164271048,0.0,0.0
114,/GDAX88000R0.EX,2020-05-15,2020-06-19,PUT ,8800.0,108.8,47.21,0.09582477754962354,8691.2,8691.765001025507
113,/GDAX88000F0.EX,2020-03-24,2020-06-19,CALL,8800.0,1626.9,47.35,0.23819301848049282,0.0,0.0
364,/GDAX155000R0.EX,2020-05-04,2020-06-19,PUT ,15500.0,5187.1,47.43,0.12594113620807665,10312.9,10314.207953881685
112,/GDAX87500R0.EX,2020-05-15,2020-06-19,PUT ,8750.0,103.8,47.69,0.09582477754962354,8646.2,8646.761790792409
111,/GDAX87500F0.EX,2020-05-15,2020-06-19,CALL,8750.0,1672.0,47.83,0.09582477754962354,0.0,0.0
110,/GDAX87000R0.EX,2020-05-15,2020-06-19,PUT ,8700.0,99.1,48.16,0.09582477754962354,8600.9,8601.458580559307
109,/GDAX87000F0.EX,2020-04-30,2020-06-19,CALL,8700.0,1717.3,48.32,0.13689253935660506,0.0,0.0
108,/GDAX86500R0.EX,2020-05-15,2020-06-19,PUT ,8650.0,94.6,48.65,0.09582477754962354,8555.4,8555.955370326208
107,/GDAX86500F0.EX,2020-05-15,2020-06-19,CALL,8650.0,1762.8,48.81,0.09582477754962354,0.0,0.0
106,/GDAX86000R0.EX,2020-05-15,2020-06-19,PUT ,8600.0,90.3,49.13,0.09582477754962354,8509.7,8510.25216009311
105,/GDAX86000F0.EX,2020-03-30,2020-06-19,CALL,8600.0,1808.6,49.29,0.22176591375770022,0.0,0.0
373,/GDAX180000F0.EX,2020-02-27,2020-06-19,CALL,18000.0,0.1,49.42,0.30937713894592744,0.0,0.0
104,/GDAX85500R0.EX,2020-05-15,2020-06-19,PUT ,8550.0,86.1,49.62,0.09582477754962354,8463.9,8464.448949860009
103,/GDAX85500F0.EX,2020-05-15,2020-06-19,CALL,8550.0,1854.5,49.81,0.09582477754962354,0.0,0.0
102,/GDAX85000R0.EX,2020-05-15,2020-06-19,PUT ,8500.0,82.2,50.1,0.09582477754962354,8417.8,8418.34573962691
101,/GDAX85000F0.EX,2020-05-04,2020-06-19,CALL,8500.0,1900.6,50.29,0.12594113620807665,0.0,0.0
100,/GDAX84500R0.EX,2020-05-15,2020-06-19,PUT ,8450.0,78.5,50.59,0.09582477754962354,8371.5,8372.042529393811
99,/GDAX84500F0.EX,2020-05-15,2020-06-19,CALL,8450.0,1946.9,50.81,0.09582477754962354,0.0,0.0
98,/GDAX84000R0.EX,2020-05-15,2020-06-19,PUT ,8400.0,74.9,51.08,0.09582477754962354,8325.1,8325.639319160711
366,/GDAX160000R0.EX,2020-02-28,2020-06-19,PUT ,16000.0,5687.5,51.09,0.3066392881587953,10312.5,10315.787510864297
97,/GDAX84000F0.EX,2020-05-11,2020-06-19,CALL,8400.0,1993.4,51.3,0.10677618069815195,0.0,0.0
96,/GDAX83500R0.EX,2020-05-14,2020-06-19,PUT ,8350.0,71.5,51.57,0.09856262833675565,8278.5,8279.051426831305
375,/GDAX185000F0.EX,2020-02-28,2020-06-19,CALL,18500.0,0.1,51.7,0.3066392881587953,0.0,0.0
95,/GDAX83500F0.EX,2020-03-27,2020-06-19,CALL,8350.0,2040.0,51.81,0.2299794661190965,0.0,0.0
94,/GDAX83000R0.EX,2020-05-15,2020-06-19,PUT ,8300.0,68.2,52.07,0.09582477754962354,8231.8,8232.33289869451
93,/GDAX83000F0.EX,2020-03-19,2020-06-19,CALL,8300.0,2086.8,52.32,0.2518822724161533,0.0,0.0
92,/GDAX82500R0.EX,2020-05-15,2020-06-19,PUT ,8250.0,65.1,52.55,0.09582477754962354,8184.9,8185.429688461412
91,/GDAX82500F0.EX,2020-05-15,2020-06-19,CALL,8250.0,2133.7,52.81,0.09582477754962354,0.0,0.0
90,/GDAX82000R0.EX,2020-05-15,2020-06-19,PUT ,8200.0,62.2,53.05,0.09582477754962354,8137.8,8138.326478228314
89,/GDAX82000F0.EX,2020-04-22,2020-06-19,CALL,8200.0,2180.8,53.31,0.15879534565366188,0.0,0.0
88,/GDAX81500R0.EX,2020-05-04,2020-06-19,PUT ,8150.0,59.4,53.52,0.12594113620807665,8090.6,8091.2877305894035
87,/GDAX81500F0.EX,2020-05-15,2020-06-19,CALL,8150.0,2228.1,53.82,0.09582477754962354,0.0,0.0
377,/GDAX190000F0.EX,2020-02-28,2020-06-19,CALL,19000.0,0.1,53.91,0.3066392881587953,0.0,0.0
86,/GDAX81000R0.EX,2020-05-14,2020-06-19,PUT ,8100.0,56.8,54.03,0.09856262833675565,8043.2,8043.734917045937
85,/GDAX81000F0.EX,2020-04-22,2020-06-19,CALL,8100.0,2275.4,54.33,0.15879534565366188,0.0,0.0
84,/GDAX80500R0.EX,2020-05-14,2020-06-19,PUT ,8050.0,54.2,54.5,0.09856262833675565,7995.8,7996.331615088864
83,/GDAX80500F0.EX,2020-05-15,2020-06-19,CALL,8050.0,2323.0,54.84,0.09582477754962354,0.0,0.0
368,/GDAX165000R0.EX,2020-05-15,2020-06-19,PUT ,16500.0,6187.8,54.88,0.09582477754962354,10312.2,10313.259376922826
82,/GDAX80000R0.EX,2020-05-15,2020-06-19,PUT ,8000.0,51.8,55.01,0.09582477754962354,7948.2,7948.713637295915
81,/GDAX80000F0.EX,2020-05-15,2020-06-19,CALL,8000.0,2370.6,55.36,0.09582477754962354,0.0,0.0
80,/GDAX79500R0.EX,2020-05-15,2020-06-19,PUT ,7950.0,49.6,55.5,0.09582477754962354,7900.4,7900.910427062816
79,/GDAX79500F0.EX,2020-05-15,2020-06-19,CALL,7950.0,2418.4,55.86,0.09582477754962354,0.0,0.0
78,/GDAX79000R0.EX,2020-05-15,2020-06-19,PUT ,7900.0,47.4,55.99,0.09582477754962354,7852.6,7853.107216829717
77,/GDAX79000F0.EX,2020-05-15,2020-06-19,CALL,7900.0,2466.2,56.39,0.09582477754962354,0.0,0.0
76,/GDAX78500R0.EX,2020-05-15,2020-06-19,PUT ,7850.0,45.3,56.46,0.09582477754962354,7804.7,7805.204006596617
75,/GDAX78500F0.EX,2020-05-15,2020-06-19,CALL,7850.0,2514.2,56.9,0.09582477754962354,0.0,0.0
74,/GDAX78000R0.EX,2020-05-15,2020-06-19,PUT ,7800.0,43.3,56.97,0.09582477754962354,7756.7,7757.200796363517
73,/GDAX78000F0.EX,2020-04-14,2020-06-19,CALL,7800.0,2562.2,57.39,0.1806981519507187,0.0,0.0
72,/GDAX77500R0.EX,2020-05-15,2020-06-19,PUT ,7750.0,41.4,57.46,0.09582477754962354,7708.6,7709.097586130419
71,/GDAX77500F0.EX,2020-05-15,2020-06-19,CALL,7750.0,2610.3,57.93,0.09582477754962354,0.0,0.0
70,/GDAX77000R0.EX,2020-05-15,2020-06-19,PUT ,7700.0,39.5,57.96,0.09582477754962354,7660.5,7660.994375897319
69,/GDAX77000F0.EX,2020-05-15,2020-06-19,CALL,7700.0,2658.5,58.44,0.09582477754962354,0.0,0.0
68,/GDAX76500R0.EX,2020-05-14,2020-06-19,PUT ,7650.0,37.8,58.44,0.09856262833675565,7612.2,7612.705199432274
370,/GDAX170000R0.EX,2020-05-15,2020-06-19,PUT ,17000.0,6688.2,58.55,0.09582477754962354,10311.8,10312.89147925382
66,/GDAX76000R0.EX,2020-05-15,2020-06-19,PUT ,7600.0,36.1,58.93,0.09582477754962354,7563.9,7564.387955431119
67,/GDAX76500F0.EX,2020-05-15,2020-06-19,CALL,7650.0,2706.8,58.97,0.09582477754962354,0.0,0.0
64,/GDAX75500R0.EX,2020-05-14,2020-06-19,PUT ,7550.0,34.4,59.39,0.09856262833675565,7515.6,7516.098595518127
65,/GDAX76000F0.EX,2020-03-16,2020-06-19,CALL,7600.0,2755.2,59.48,0.2600958247775496,0.0,0.0
62,/GDAX75000R0.EX,2020-05-15,2020-06-19,PUT ,7500.0,32.9,59.88,0.09582477754962354,7467.1,7467.581534964921
63,/GDAX75500F0.EX,2020-05-15,2020-06-19,CALL,7550.0,2803.6,60.0,0.09582477754962354,0.0,0.0
61,/GDAX75000F0.EX,2020-05-15,2020-06-19,CALL,7500.0,2852.0,60.5,0.09582477754962354,0.0,0.0
60,/GDAX74000R0.EX,2020-05-14,2020-06-19,PUT ,7400.0,29.9,60.82,0.09856262833675565,7370.1,7370.5886896469065
59,/GDAX74000F0.EX,2020-03-19,2020-06-19,CALL,7400.0,2949.1,61.53,0.2518822724161533,0.0,0.0
58,/GDAX73000R0.EX,2020-05-15,2020-06-19,PUT ,7300.0,27.2,61.71,0.09582477754962354,7272.8,7273.268694032523
372,/GDAX175000R0.EX,2020-05-15,2020-06-19,PUT ,17500.0,7188.6,61.89,0.09582477754962354,10311.4,10312.523581584815
57,/GDAX73000F0.EX,2020-05-15,2020-06-19,CALL,7300.0,3046.5,62.52,0.09582477754962354,0.0,0.0
56,/GDAX72000R0.EX,2020-05-14,2020-06-19,PUT ,7200.0,24.7,62.59,0.09856262833675565,7175.3,7175.775481818611
55,/GDAX72000F0.EX,2020-04-30,2020-06-19,CALL,7200.0,3144.1,63.46,0.13689253935660506,0.0,0.0
54,/GDAX70000R0.EX,2020-05-15,2020-06-19,PUT ,7000.0,20.3,64.4,0.09582477754962354,6979.7,6980.149432633926
52,/GDAX69000R0.EX,2020-05-15,2020-06-19,PUT ,6900.0,18.4,65.28,0.09582477754962354,6881.6,6882.043012167727
374,/GDAX180000R0.EX,2019-07-18,2020-06-19,PUT ,18000.0,7689.0,65.37,0.9226557152635181,10311.0,10322.13066794604
53,/GDAX70000F0.EX,2020-05-15,2020-06-19,CALL,7000.0,3339.8,65.46,0.09582477754962354,0.0,0.0
50,/GDAX68000R0.EX,2020-05-15,2020-06-19,PUT ,6800.0,16.6,66.2,0.09582477754962354,6783.4,6783.836591701528
51,/GDAX69000F0.EX,2020-05-15,2020-06-19,CALL,6900.0,3438.0,66.49,0.09582477754962354,0.0,0.0
48,/GDAX67000R0.EX,2020-05-11,2020-06-19,PUT ,6700.0,15.0,67.11,0.10677618069815195,6685.0,6685.479335420787
49,/GDAX68000F0.EX,2020-04-08,2020-06-19,CALL,6800.0,3536.3,67.59,0.1971252566735113,0.0,0.0
46,/GDAX66000R0.EX,2020-05-06,2020-06-19,PUT ,6600.0,13.6,68.11,0.12046543463381246,6586.4,6586.9327196500535
376,/GDAX185000R0.EX,2020-05-15,2020-06-19,PUT ,18500.0,8189.4,68.53,0.09582477754962354,10310.6,10311.787786246803
47,/GDAX67000F0.EX,2020-05-15,2020-06-19,CALL,6700.0,3634.8,68.69,0.09582477754962354,0.0,0.0
44,/GDAX65000R0.EX,2020-05-15,2020-06-19,PUT ,6500.0,12.3,69.12,0.09582477754962354,6487.7,6488.117330302931
45,/GDAX66000F0.EX,2020-05-15,2020-06-19,CALL,6600.0,3733.4,69.89,0.09582477754962354,0.0,0.0
42,/GDAX64000R0.EX,2020-05-14,2020-06-19,PUT ,6400.0,11.1,70.15,0.09856262833675565,6388.9,6389.322650505432
43,/GDAX65000F0.EX,2020-05-15,2020-06-19,CALL,6500.0,3832.2,71.03,0.09582477754962354,0.0,0.0
40,/GDAX63000R0.EX,2020-05-04,2020-06-19,PUT ,6300.0,10.0,71.09,0.12594113620807665,6290.0,6290.531619964814
378,/GDAX190000R0.EX,2020-05-14,2020-06-19,PUT ,19000.0,8689.8,71.82,0.09856262833675565,10310.2,10311.454743688002
38,/GDAX62000R0.EX,2020-05-04,2020-06-19,PUT ,6200.0,9.1,72.07,0.12594113620807665,6190.9,6191.423181552674
41,/GDAX64000F0.EX,2020-03-18,2020-06-19,CALL,6400.0,3931.1,72.32,0.2546201232032854,0.0,0.0
36,/GDAX61000R0.EX,2020-05-15,2020-06-19,PUT ,6100.0,8.2,73.1,0.09582477754962354,6091.8,6092.191648438135
39,/GDAX63000F0.EX,2020-05-15,2020-06-19,CALL,6300.0,4030.1,73.55,0.09582477754962354,0.0,0.0
34,/GDAX60000R0.EX,2020-05-15,2020-06-19,PUT ,6000.0,7.4,74.23,0.09582477754962354,5992.6,5992.985227971937
37,/GDAX62000F0.EX,2020-05-15,2020-06-19,CALL,6200.0,4129.2,74.85,0.09582477754962354,0.0,0.0
32,/GDAX58000R0.EX,2020-05-15,2020-06-19,PUT ,5800.0,6.0,76.2,0.09582477754962354,5794.0,5794.372387039539
35,/GDAX61000F0.EX,2020-05-15,2020-06-19,CALL,6100.0,4228.4,76.23,0.09582477754962354,0.0,0.0
33,/GDAX60000F0.EX,2020-05-15,2020-06-19,CALL,6000.0,4327.7,77.58,0.09582477754962354,0.0,0.0
30,/GDAX56000R0.EX,2020-05-14,2020-06-19,PUT ,5600.0,4.8,78.51,0.09856262833675565,5595.2,5595.569819192253
28,/GDAX55000R0.EX,2020-05-14,2020-06-19,PUT ,5500.0,4.3,79.69,0.09856262833675565,5495.7,5496.063215278105
31,/GDAX58000F0.EX,2020-05-15,2020-06-19,CALL,5800.0,4526.4,80.47,0.09582477754962354,0.0,0.0
26,/GDAX52000R0.EX,2020-05-14,2020-06-19,PUT ,5200.0,3.1,83.06,0.09856262833675565,5196.9,5197.243403535663
29,/GDAX56000F0.EX,2020-03-19,2020-06-19,CALL,5600.0,4725.4,83.6,0.2518822724161533,0.0,0.0
27,/GDAX55000F0.EX,2020-04-08,2020-06-19,CALL,5500.0,4825.0,85.14,0.1971252566735113,0.0,0.0
24,/GDAX49000R0.EX,2020-05-05,2020-06-19,PUT ,4900.0,2.2,86.42,0.12320328542094455,4897.8,4898.204493080491
22,/GDAX48000R0.EX,2020-05-14,2020-06-19,PUT ,4800.0,2.0,87.27,0.09856262833675565,4798.0,4798.316987879074
20,/GDAX47000R0.EX,2020-05-11,2020-06-19,PUT ,4700.0,1.7,88.72,0.10677618069815195,4698.3,4698.636250220552
18,/GDAX46000R0.EX,2020-05-12,2020-06-19,PUT ,4600.0,1.5,90.13,0.10403832991101986,4598.5,4598.820657308474
16,/GDAX45000R0.EX,2020-05-15,2020-06-19,PUT ,4500.0,1.3,90.41,0.09582477754962354,4498.7,4498.988920978953
25,/GDAX52000F0.EX,2020-05-04,2020-06-19,CALL,5200.0,5124.0,90.57,0.12594113620807665,0.0,12.235198667171971
14,/GDAX44000R0.EX,2020-04-07,2020-06-19,PUT ,4400.0,1.2,92.7,0.1998631074606434,4398.8,4399.389235891696
12,/GDAX43000R0.EX,2020-04-27,2020-06-19,PUT ,4300.0,1.0,93.82,0.14510609171800137,4299.0,4299.418070972566
10,/GDAX42000R0.EX,2020-04-27,2020-06-19,PUT ,4200.0,0.9,94.76,0.14510609171800137,4199.1,4199.508348391809
8,/GDAX41000R0.EX,2020-04-27,2020-06-19,PUT ,4100.0,0.8,95.43,0.14510609171800137,4099.2,4099.5986258110515
23,/GDAX49000F0.EX,2020-05-15,2020-06-19,CALL,4900.0,5423.3,96.34,0.09582477754962354,523.3000000000002,523.3000258707771
6,/GDAX40000R0.EX,2020-04-27,2020-06-19,PUT ,4000.0,0.7,97.84,0.14510609171800137,3999.3,3999.6889032302943
21,/GDAX48000F0.EX,2020-05-15,2020-06-19,CALL,4800.0,5523.2,98.39,0.09582477754962354,723.1999999999998,723.2000039513305
19,/GDAX47000F0.EX,2020-05-15,2020-06-19,CALL,4700.0,5623.0,100.78,0.09582477754962354,923.0,923.0000029957964
4,/GDAX36000R0.EX,2020-05-14,2020-06-19,PUT ,3600.0,0.4,102.66,0.09856262833675565,3599.6,3599.8377409093055
17,/GDAX46000F0.EX,2020-05-15,2020-06-19,CALL,4600.0,5722.9,102.89,0.09582477754962354,1122.8999999999996,1122.900001045694
15,/GDAX45000F0.EX,2020-03-16,2020-06-19,CALL,4500.0,5822.8,105.36,0.2600958247775496,1322.8000000000002,1329.1687859072463
13,/GDAX44000F0.EX,2020-02-26,2020-06-19,CALL,4400.0,5922.7,107.54,0.31211498973305957,1522.6999999999998,1530.6655926522699
11,/GDAX43000F0.EX,2020-05-15,2020-06-19,CALL,4300.0,6022.6,110.11,0.09582477754962354,1722.6000000000004,1722.5999988724252
9,/GDAX42000F0.EX,2020-05-15,2020-06-19,CALL,4200.0,6122.6,112.74,0.09582477754962354,1922.6000000000004,1922.6000099678595
7,/GDAX41000F0.EX,2020-05-15,2020-06-19,CALL,4100.0,6222.5,115.42,0.09582477754962354,2122.5,2122.4999960667046
5,/GDAX40000F0.EX,2020-03-09,2020-06-19,CALL,4000.0,6322.5,118.17,0.2792607802874743,2322.5,2328.752665210148
3,/GDAX36000F0.EX,2020-03-17,2020-06-19,CALL,3600.0,6722.5,130.77,0.25735797399041754,3122.5,3127.518122136363
2,/GDAX20000R0.EX,2020-04-30,2020-06-19,PUT ,2000.0,0.1,150.5,0.13689253935660506,1999.9,2000.0834444151867
1,/GDAX20000F0.EX,2020-05-15,2020-06-19,CALL,2000.0,8323.3,203.25,0.09582477754962354,6323.299999999999,6323.300001953821
