Unnamed: 0,Instrument,CF_DATE,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,CF_CLOSE_x,IMP_VOLT,CF_CLOSE_y,DELTA,VEGA,THETA,GAMMA,DELTA_HEDGE,VEGA_HEDGE,THETA_HEDGE,GAMMA_HEDGE,Price_Change,Price_Change_Abs
236,/GDAX118500R0.EX,2020-05-06,2020-06-19,PUT ,11850.0,1544.7,23.36,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,/GDAX135500R0.EX,2020-05-06,2020-06-19,PUT ,13550.0,3236.0,32.6,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,/GDAX89500R0.EX,2020-05-06,2020-06-19,PUT ,8950.0,124.9,45.79,10606.2,0.9999999731917342,0.0001848767169576,9.81645295039857,-9.094947017729282e-07,0.0,0.0,0.0,-0.0,0.0,0.0
299,/GDAX134500F0.EX,2020-05-06,2020-06-19,CALL,13450.0,0.6,29.35,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,/GDAX66000R0.EX,2020-05-06,2020-06-19,PUT ,6600.0,13.6,68.11,10606.2,0.9999999516367096,0.0005780989795312,7.238742231289848,3.637978807091713e-06,0.0,0.0,0.0,0.0,0.0,0.0
280,/GDAX129500R0.EX,2020-05-06,2020-06-19,PUT ,12950.0,2636.1,28.43,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,/GDAX127000R0.EX,2020-05-06,2020-06-19,PUT ,12700.0,2386.4,26.85,10606.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,/GDAX110500R0.EX,2020-05-08,2020-06-19,PUT ,11050.0,843.0,26.53,10904.48,0.2278259012032184,2.2770549727335946e-05,-227.55376205901075,3.1396172675207216e-06,67.95590981089572,0.0067919995726697,-67874.73614696146,0.000936485038556,298.27999999999884,298.27999999999884
331,/GDAX142500F0.EX,2020-05-08,2020-06-19,CALL,14250.0,0.3,32.82,10904.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,/GDAX144000F0.EX,2020-05-11,2020-06-19,CALL,14400.0,0.3,33.03,10824.99,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-79.48999999999978,79.48999999999978
329,/GDAX142000F0.EX,2020-05-11,2020-06-19,CALL,14200.0,0.3,32.49,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,/GDAX141000F0.EX,2020-05-11,2020-06-19,CALL,14100.0,0.3,31.81,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,/GDAX133000F0.EX,2020-05-11,2020-06-19,CALL,13300.0,0.7,28.76,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,/GDAX137000F0.EX,2020-05-11,2020-06-19,CALL,13700.0,0.5,30.52,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,/GDAX47000R0.EX,2020-05-11,2020-06-19,PUT ,4700.0,1.7,88.72,10824.99,0.999999490522896,-6.861696419946384e-05,5.260728022757462,5.4569682106375694e-06,0.0,-0.0,0.0,0.0,0.0,0.0
255,/GDAX123500F0.EX,2020-05-11,2020-06-19,CALL,12350.0,2.9,24.38,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,/GDAX84000F0.EX,2020-05-11,2020-06-19,CALL,8400.0,1993.4,51.3,10824.99,0.999999655323336,0.0004482350050238,9.403578804454128,-1.8189894035458565e-06,0.0,0.0,0.0,-0.0,0.0,0.0
271,/GDAX127500F0.EX,2020-05-11,2020-06-19,CALL,12750.0,1.5,26.19,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,/GDAX128500F0.EX,2020-05-11,2020-06-19,CALL,12850.0,1.3,26.63,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,/GDAX129500F0.EX,2020-05-11,2020-06-19,CALL,12950.0,1.1,27.16,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,/GDAX130500F0.EX,2020-05-11,2020-06-19,CALL,13050.0,1.0,27.63,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,/GDAX129000F0.EX,2020-05-11,2020-06-19,CALL,12900.0,1.2,26.9,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,/GDAX132000F0.EX,2020-05-11,2020-06-19,CALL,13200.0,0.8,28.21,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,/GDAX136500F0.EX,2020-05-11,2020-06-19,CALL,13650.0,0.5,30.15,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,/GDAX67000R0.EX,2020-05-11,2020-06-19,PUT ,6700.0,15.0,67.11,10824.99,0.999999924988515,0.0002296069396834,7.499533776923727,6.366462912410498e-06,0.0,0.0,0.0,0.0,0.0,0.0
301,/GDAX135000F0.EX,2020-05-11,2020-06-19,CALL,13500.0,0.6,29.4,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,/GDAX131000F0.EX,2020-05-11,2020-06-19,CALL,13100.0,0.9,27.84,10824.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,/GDAX109500R0.EX,2020-05-12,2020-06-19,PUT ,10950.0,772.3,27.28,10819.5,0.0399312276155642,0.0298133685411231,-232.60952057126383,2.6653912533963507e-06,-0.2192224396094388,-0.1636753932907595,1277.0262679361877,-1.4632997981145384e-05,-5.489999999999782,5.489999999999782
18,/GDAX46000R0.EX,2020-05-12,2020-06-19,PUT ,4600.0,1.5,90.13,10819.5,0.9999993790188456,-0.0006011554887663,5.169454368218567,1.3642420526593924e-06,0.0,-0.0,0.0,0.0,0.0,0.0
263,/GDAX125500F0.EX,2020-05-12,2020-06-19,CALL,12550.0,2.0,25.2,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,/GDAX148000R0.EX,2020-05-12,2020-06-19,PUT ,14800.0,4486.6,42.13,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,/GDAX126000F0.EX,2020-05-12,2020-06-19,CALL,12600.0,1.9,25.45,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,/GDAX121500F0.EX,2020-05-12,2020-06-19,CALL,12150.0,4.6,23.72,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,/GDAX126500F0.EX,2020-05-12,2020-06-19,CALL,12650.0,1.7,25.67,10819.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,/GDAX93000F0.EX,2020-05-12,2020-06-19,CALL,9300.0,1189.3,42.6,10819.5,0.9999993737437762,0.0020546229279716,10.454240541976787,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,/GDAX99500F0.EX,2020-05-13,2020-06-19,CALL,9950.0,677.5,36.4,10542.66,0.999937948178238,-1.3149345911244888e-06,11.179086190425323,-2.806050796524616e-07,-276.82282157366353,0.0003640264922069,-3094.8182209573483,7.768271025098749e-05,-276.84000000000015,276.84000000000015
144,/GDAX95500R0.EX,2020-05-13,2020-06-19,PUT ,9550.0,215.3,40.16,10542.66,0.999998567840521,-0.000358789020538,10.779012913056704,9.094947017729282e-07,0.0,-0.0,0.0,0.0,0.0,0.0
125,/GDAX91000F0.EX,2020-05-13,2020-06-19,CALL,9100.0,1361.0,44.49,10542.66,0.9999990560572768,0.0002532141479605,10.267962509194376,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0
318,/GDAX139000R0.EX,2020-05-13,2020-06-19,PUT ,13900.0,3586.1,35.16,10542.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,/GDAX134000R0.EX,2020-05-13,2020-06-19,PUT ,13400.0,3086.0,31.46,10542.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,/GDAX134000F0.EX,2020-05-13,2020-06-19,CALL,13400.0,0.6,29.27,10542.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,/GDAX121000R0.EX,2020-05-13,2020-06-19,PUT ,12100.0,1789.6,23.88,10542.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,/GDAX135000R0.EX,2020-05-13,2020-06-19,PUT ,13500.0,3186.0,32.22,10542.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,/GDAX122000F0.EX,2020-05-14,2020-06-19,CALL,12200.0,4.0,23.83,10337.02,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-205.63999999999942,205.63999999999942
218,/GDAX114000R0.EX,2020-05-14,2020-06-19,PUT ,11400.0,1124.3,24.1,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,/GDAX123000F0.EX,2020-05-14,2020-06-19,CALL,12300.0,3.2,24.18,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,/GDAX98500F0.EX,2020-05-14,2020-06-19,CALL,9850.0,750.4,37.36,10337.02,0.9999307911130018,-0.0007839586942282,11.051899764244808,-3.637978807091713e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
96,/GDAX83500R0.EX,2020-05-14,2020-06-19,PUT ,8350.0,71.5,51.57,10337.02,1.000000214389729,1.2981126928934827e-05,9.46258870321958,2.7284841053187847e-06,0.0,0.0,0.0,0.0,0.0,0.0
22,/GDAX48000R0.EX,2020-05-14,2020-06-19,PUT ,4800.0,2.0,87.27,10337.02,1.0000002345805117,-0.0001144426278187,5.439930288452274,4.092726157978177e-06,0.0,-0.0,0.0,0.0,0.0,0.0
42,/GDAX64000R0.EX,2020-05-14,2020-06-19,PUT ,6400.0,11.1,70.15,10337.02,1.000000077419827,-0.0001750018782331,7.253767070308186,-4.547473508864641e-07,0.0,-0.0,0.0,-0.0,0.0,0.0
153,/GDAX98000F0.EX,2020-05-14,2020-06-19,CALL,9800.0,787.8,37.83,10337.02,0.9999543328376604,-0.0004064034328621,11.034826443012662,9.094947017729282e-07,0.0,-0.0,0.0,0.0,0.0,0.0
259,/GDAX124500F0.EX,2020-05-14,2020-06-19,CALL,12450.0,2.4,24.75,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,/GDAX52000R0.EX,2020-05-14,2020-06-19,PUT ,5200.0,3.1,83.06,10337.02,0.9999998590501492,-6.365844456013292e-05,5.893847816204129,-1.091393642127514e-05,0.0,-0.0,0.0,-0.0,0.0,0.0
129,/GDAX92000F0.EX,2020-05-14,2020-06-19,CALL,9200.0,1274.5,43.55,10337.02,0.9999979019085004,0.0006027854396961,10.425970695577917,1.8189894035458565e-06,0.0,0.0,0.0,0.0,0.0,0.0
196,/GDAX108500R0.EX,2020-05-14,2020-06-19,PUT ,10850.0,706.4,28.05,10337.02,0.0278978418464248,-0.0062340106524061,-87.66641718088476,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
84,/GDAX80500R0.EX,2020-05-14,2020-06-19,PUT ,8050.0,54.2,54.5,10337.02,1.000000806971002,-0.0002043307631538,9.13044362808114,-5.9117155615240335e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
149,/GDAX97000F0.EX,2020-05-14,2020-06-19,CALL,9700.0,864.3,38.77,10337.02,0.9999814776165294,-0.0013657201634487,10.965343151952766,-2.7284841053187847e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
198,/GDAX109000R0.EX,2020-05-14,2020-06-19,PUT ,10900.0,738.7,27.65,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,/GDAX190000R0.EX,2020-05-14,2020-06-19,PUT ,19000.0,8689.8,71.82,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,/GDAX81000R0.EX,2020-05-14,2020-06-19,PUT ,8100.0,56.8,54.03,10337.02,0.9999991517361196,0.0001670229721639,9.18475529386228,-5.002220859751105e-06,0.0,0.0,0.0,-0.0,0.0,0.0
30,/GDAX56000R0.EX,2020-05-14,2020-06-19,PUT ,5600.0,4.8,78.51,10337.02,1.0000000313084456,-1.9770232029259205e-05,6.34798731311912,5.002220859751105e-06,0.0,-0.0,0.0,0.0,0.0,0.0
268,/GDAX126500R0.EX,2020-05-14,2020-06-19,PUT ,12650.0,2336.5,26.5,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,/GDAX96000F0.EX,2020-05-14,2020-06-19,CALL,9600.0,942.9,39.74,10337.02,0.9999935172345432,-0.0004015004378743,10.869776483841632,9.094947017729282e-07,0.0,-0.0,0.0,0.0,0.0,0.0
140,/GDAX94500R0.EX,2020-05-14,2020-06-19,PUT ,9450.0,196.6,41.12,10337.02,0.9999986396906024,-0.0016922896975302,10.70613386537525,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
206,/GDAX111000R0.EX,2020-05-14,2020-06-19,PUT ,11100.0,880.0,26.15,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,/GDAX55000R0.EX,2020-05-14,2020-06-19,PUT ,5500.0,4.3,79.69,10337.02,0.9999998881994544,0.0002439384388708,6.470572250699092,-2.7284841053187847e-06,0.0,0.0,0.0,-0.0,0.0,0.0
269,/GDAX127000F0.EX,2020-05-14,2020-06-19,CALL,12700.0,1.6,25.87,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,/GDAX119000F0.EX,2020-05-14,2020-06-19,CALL,11900.0,9.1,23.25,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,/GDAX101500R0.EX,2020-05-14,2020-06-19,PUT ,10150.0,372.5,34.46,10337.02,0.99938558832946,-0.0368851375242229,10.356356585277354,5.4569682106375694e-06,0.0,-0.0,0.0,0.0,0.0,0.0
227,/GDAX116500F0.EX,2020-05-14,2020-06-19,CALL,11650.0,19.1,23.33,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,/GDAX118000R0.EX,2020-05-14,2020-06-19,PUT ,11800.0,1496.3,23.35,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,/GDAX120500F0.EX,2020-05-14,2020-06-19,CALL,12050.0,6.0,23.46,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,/GDAX139000F0.EX,2020-05-14,2020-06-19,CALL,13900.0,0.4,31.03,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,/GDAX101500F0.EX,2020-05-14,2020-06-19,CALL,10150.0,539.7,34.49,10337.02,0.99938558832946,-0.0368851375242229,10.356356585277354,5.4569682106375694e-06,0.0,-0.0,0.0,0.0,0.0,0.0
56,/GDAX72000R0.EX,2020-05-14,2020-06-19,PUT ,7200.0,24.7,62.59,10337.02,1.000002038290404,0.0005089597834739,8.15883258792826,2.2737367544323206e-06,0.0,0.0,0.0,0.0,0.0,0.0
60,/GDAX74000R0.EX,2020-05-14,2020-06-19,PUT ,7400.0,29.9,60.82,10337.02,0.9825238467328744,-0.0001759429778758,8.387774545149796,174.60295657656388,0.0,-0.0,0.0,0.0,0.0,0.0
175,/GDAX103500F0.EX,2020-05-14,2020-06-19,CALL,10350.0,414.5,32.57,10337.02,0.1909593979689816,17.326495737233927,-308.78005109436094,0.0001236912794411,0.0,0.0,-0.0,0.0,0.0,0.0
64,/GDAX75500R0.EX,2020-05-14,2020-06-19,PUT ,7550.0,34.4,59.39,10337.02,0.9999987099035934,0.0002567212959547,8.558712345303206,5.9117155615240335e-06,0.0,0.0,0.0,0.0,0.0,0.0
4,/GDAX36000R0.EX,2020-05-14,2020-06-19,PUT ,3600.0,0.4,102.66,10337.02,1.0000002291235432,-4.7375488065881655e-05,4.080130066054608,-4.547473508864641e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
235,/GDAX118500F0.EX,2020-05-14,2020-06-19,CALL,11850.0,10.5,23.23,10337.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,/GDAX76500R0.EX,2020-05-14,2020-06-19,PUT ,7650.0,37.8,58.44,10337.02,0.9999977189181664,0.0006554356787091,8.671575896010381,8.185452315956354e-06,0.0,0.0,0.0,0.0,0.0,0.0
92,/GDAX82500R0.EX,2020-05-15,2020-06-19,PUT ,8250.0,65.1,52.55,10465.17,1.0000001039648183,-1.1986638304300188e-05,9.393968805860368,-1.2031135408169432e-11,128.15001332309112,-0.001536087698696,1203.8371024710027,-1.5417900025569082e-09,128.14999999999964,128.14999999999964
94,/GDAX83000R0.EX,2020-05-15,2020-06-19,PUT ,8300.0,68.2,52.07,10465.17,1.0000021537052817,0.0004769905899593,9.44801051139484,4.547473508864641e-06,0.0,0.0,0.0,0.0,0.0,0.0
107,/GDAX86500F0.EX,2020-05-15,2020-06-19,CALL,8650.0,1762.8,48.81,10465.17,0.9999984282330844,-0.0005610198968497,9.844668997818644,-3.637978807091713e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
7,/GDAX41000F0.EX,2020-05-15,2020-06-19,CALL,4100.0,6222.5,115.42,10465.17,1.0000001416756277,0.0005432300440588,4.666296561660147,4.547473508864641e-07,0.0,0.0,0.0,0.0,0.0,0.0
91,/GDAX82500F0.EX,2020-05-15,2020-06-19,CALL,8250.0,2133.7,52.81,10465.17,1.0000023929023882,0.0004209491635265,9.393968805860368,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0
90,/GDAX82000R0.EX,2020-05-15,2020-06-19,PUT ,8200.0,62.2,53.05,10465.17,1.0000023032262106,9.83497557172086e-05,9.329512002909496,-3.637978807091713e-06,0.0,0.0,0.0,-0.0,0.0,0.0
100,/GDAX84500R0.EX,2020-05-15,2020-06-19,PUT ,8450.0,78.5,50.59,10465.17,1.0000012133787095,-0.0024150975150405,9.617019026472915,-9.094947017729282e-07,0.0,-0.0,0.0,-0.0,0.0,0.0
106,/GDAX86000R0.EX,2020-05-15,2020-06-19,PUT ,8600.0,90.3,49.13,10465.17,0.999998552197212,-0.0004548394826997,9.788658897967936,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
21,/GDAX48000F0.EX,2020-05-15,2020-06-19,CALL,4800.0,5523.2,98.39,10465.17,1.0000002606830094,0.0001205949956784,5.463082712080677,-2.2737367544323206e-06,0.0,0.0,0.0,-0.0,0.0,0.0
9,/GDAX42000F0.EX,2020-05-15,2020-06-19,CALL,4200.0,6122.6,112.74,10465.17,1.000000360136255,-0.0001221962520503,4.7810413618452685,-1.8189894035458565e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
11,/GDAX43000F0.EX,2020-05-15,2020-06-19,CALL,4300.0,6022.6,110.11,10465.17,1.0000002000651875,-6.84216502122581e-05,4.894858935463162,7.73070496506989e-06,0.0,-0.0,0.0,0.0,0.0,0.0
104,/GDAX85500R0.EX,2020-05-15,2020-06-19,PUT ,8550.0,86.1,49.62,10465.17,0.9999990551477822,-0.0003956389264203,9.732480386926907,9.094947017729282e-07,0.0,-0.0,0.0,0.0,0.0,0.0
16,/GDAX45000R0.EX,2020-05-15,2020-06-19,PUT ,4500.0,1.3,90.41,10465.17,0.99999976359868,3.827831278613303e-05,5.120576012789456,7.275957614183426e-06,0.0,0.0,0.0,0.0,0.0,0.0
103,/GDAX85500F0.EX,2020-05-15,2020-06-19,CALL,8550.0,1854.5,49.81,10465.17,0.9999990551477822,-0.0003956389264203,9.732480386926907,9.094947017729282e-07,0.0,-0.0,0.0,0.0,0.0,0.0
17,/GDAX46000F0.EX,2020-05-15,2020-06-19,CALL,4600.0,5722.9,102.89,10465.17,0.999999819759978,0.0001473507381888,5.23434022608933,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0
102,/GDAX85000R0.EX,2020-05-15,2020-06-19,PUT ,8500.0,82.2,50.1,10465.17,1.0000011891861504,-0.0003693109647429,9.67619306110555,-9.094947017729282e-07,0.0,-0.0,0.0,-0.0,0.0,0.0
98,/GDAX84000R0.EX,2020-05-15,2020-06-19,PUT ,8400.0,74.9,51.08,10465.17,1.0000009093346307,-3.054583430639468e-05,9.560179448159715,1.8189894035458565e-06,0.0,-0.0,0.0,0.0,0.0,0.0
23,/GDAX49000F0.EX,2020-05-15,2020-06-19,CALL,4900.0,5423.3,96.34,10465.17,0.9999995348607628,0.0002521669102861,5.577273969204384,9.549694368615746e-06,0.0,0.0,0.0,0.0,0.0,0.0
99,/GDAX84500F0.EX,2020-05-15,2020-06-19,CALL,8450.0,1946.9,50.81,10465.17,1.0000012133787095,-0.0024150975150405,9.617019026472915,-9.094947017729282e-07,0.0,-0.0,0.0,-0.0,0.0,0.0
19,/GDAX47000F0.EX,2020-05-15,2020-06-19,CALL,4700.0,5623.0,100.78,10465.17,1.0000002718697942,-6.172604116727598e-06,5.348991762774404,4.547473508864641e-07,0.0,-0.0,0.0,0.0,0.0,0.0
31,/GDAX58000F0.EX,2020-05-15,2020-06-19,CALL,5800.0,4526.4,80.47,10465.17,1.0000001424486982,-0.0002392301212239,6.601805905878564,-4.547473508864641e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
66,/GDAX76000R0.EX,2020-05-15,2020-06-19,PUT ,7600.0,36.1,58.93,10465.17,1.0000022805797926,-0.0012894595784018,8.652639468017696,-7.73070496506989e-05,0.0,-0.0,0.0,-0.0,0.0,0.0
36,/GDAX61000R0.EX,2020-05-15,2020-06-19,PUT ,6100.0,8.2,73.1,10465.17,0.9999998840612534,0.0002433429472148,6.941690766246666,-2.2737367544323206e-06,0.0,0.0,0.0,-0.0,0.0,0.0
35,/GDAX61000F0.EX,2020-05-15,2020-06-19,CALL,6100.0,4228.4,76.23,10465.17,0.9999998840612534,0.0002433429472148,6.941690766246666,-2.2737367544323206e-06,0.0,0.0,0.0,-0.0,0.0,0.0
51,/GDAX69000F0.EX,2020-05-15,2020-06-19,CALL,6900.0,3438.0,66.49,10465.17,0.9999981643431964,-0.0001503513885836,7.855159451255076,10.015730367740616,0.0,-0.0,0.0,0.0,0.0,0.0
50,/GDAX68000R0.EX,2020-05-15,2020-06-19,PUT ,6800.0,16.6,66.2,10465.17,0.9999999734645826,-8.3261375039001e-05,7.73744197653923,8.185452315956354e-06,0.0,-0.0,0.0,0.0,0.0,0.0
53,/GDAX70000F0.EX,2020-05-15,2020-06-19,CALL,7000.0,3339.8,65.46,10465.17,1.0000001112075552,-0.000307644586428,7.969215683243306,5.002220859751105e-06,0.0,-0.0,0.0,0.0,0.0,0.0
72,/GDAX77500R0.EX,2020-05-15,2020-06-19,PUT ,7750.0,41.4,57.46,10465.17,0.999997249982698,0.0002064446107397,8.822977437179361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,/GDAX69000R0.EX,2020-05-15,2020-06-19,PUT ,6900.0,18.4,65.28,10465.17,0.9999981643431964,-0.0001503513885836,7.855159451255076,10.015730367740616,0.0,-0.0,0.0,0.0,0.0,0.0
54,/GDAX70000R0.EX,2020-05-15,2020-06-19,PUT ,7000.0,20.3,64.4,10465.17,1.0000001112075552,-0.000307644586428,7.969215683243306,5.002220859751105e-06,0.0,-0.0,0.0,0.0,0.0,0.0
71,/GDAX77500F0.EX,2020-05-15,2020-06-19,CALL,7750.0,2610.3,57.93,10465.17,0.999997249982698,0.0002064446107397,8.822977437179361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,/GDAX73000F0.EX,2020-05-15,2020-06-19,CALL,7300.0,3046.5,62.52,10465.17,1.0000001785556378,0.0005502713975147,8.311530172377616,7.73070496506989e-06,0.0,0.0,0.0,0.0,0.0,0.0
70,/GDAX77000R0.EX,2020-05-15,2020-06-19,PUT ,7700.0,39.5,57.96,10465.17,0.9999998660077836,0.0011410125807742,8.767120442230976,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0
372,/GDAX175000R0.EX,2020-05-15,2020-06-19,PUT ,17500.0,7188.6,61.89,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,/GDAX86500R0.EX,2020-05-15,2020-06-19,PUT ,8650.0,94.6,48.65,10465.17,0.9999984282330844,-0.0005610198968497,9.844668997818644,-3.637978807091713e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
58,/GDAX73000R0.EX,2020-05-15,2020-06-19,PUT ,7300.0,27.2,61.71,10465.17,1.0000001785556378,0.0005502713975147,8.311530172377616,7.73070496506989e-06,0.0,0.0,0.0,0.0,0.0,0.0
61,/GDAX75000F0.EX,2020-05-15,2020-06-19,CALL,7500.0,2852.0,60.5,10465.17,0.9999999501360436,0.0003683346676552,8.53338959806672,-6.821210263296962e-06,0.0,0.0,0.0,-0.0,0.0,0.0
63,/GDAX75500F0.EX,2020-05-15,2020-06-19,CALL,7550.0,2803.6,60.0,10465.17,1.00000043480577,-0.0002990704160765,8.59517300209609,-4.547473508864641e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
69,/GDAX77000F0.EX,2020-05-15,2020-06-19,CALL,7700.0,2658.5,58.44,10465.17,0.9999998660077836,0.0011410125807742,8.767120442230976,9.094947017729282e-07,0.0,0.0,0.0,0.0,0.0,0.0
62,/GDAX75000R0.EX,2020-05-15,2020-06-19,PUT ,7500.0,32.9,59.88,10465.17,0.9999999501360436,0.0003683346676552,8.53338959806672,-6.821210263296962e-06,0.0,0.0,0.0,-0.0,0.0,0.0
370,/GDAX170000R0.EX,2020-05-15,2020-06-19,PUT ,17000.0,6688.2,58.55,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,/GDAX185000R0.EX,2020-05-15,2020-06-19,PUT ,18500.0,8189.4,68.53,10465.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,/GDAX78000R0.EX,2020-05-15,2020-06-19,PUT ,7800.0,43.3,56.97,10465.17,1.0000000545005605,-0.0001705444446997,8.877536551156027,3.637978807091713e-06,0.0,-0.0,0.0,0.0,0.0,0.0
75,/GDAX78500F0.EX,2020-05-15,2020-06-19,CALL,7850.0,2514.2,56.9,10465.17,0.9999999454976204,-0.0010867722721741,8.933952787105227,5.9117155615240335e-06,0.0,-0.0,0.0,0.0,0.0,0.0
76,/GDAX78500R0.EX,2020-05-15,2020-06-19,PUT ,7850.0,45.3,56.46,10465.17,0.9999999454976204,-0.0010867722721741,8.933952787105227,5.9117155615240335e-06,0.0,-0.0,0.0,0.0,0.0,0.0
32,/GDAX58000R0.EX,2020-05-15,2020-06-19,PUT ,5800.0,6.0,76.2,10465.17,1.0000001424486982,-0.0002392301212239,6.601805905878564,-4.547473508864641e-06,0.0,-0.0,0.0,-0.0,0.0,0.0
37,/GDAX62000F0.EX,2020-05-15,2020-06-19,CALL,6200.0,4129.2,74.85,10465.17,0.9999999375850166,0.0002409972239547,7.059075745561017,-8.185452315956354e-06,0.0,0.0,0.0,-0.0,0.0,0.0
87,/GDAX81500F0.EX,2020-05-15,2020-06-19,CALL,8150.0,2228.1,53.82,10465.17,1.0000019329254428,-0.000392817401007,9.28222416917174,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
