Unnamed: 0,Instrument,CF_DATE,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,CF_CLOSE,IMP_VOLT,IMP_VOLT_RANGE,T,MODEL_PRICE
166,/GDAX101000R0.EX,2020-05-15,2020-06-19,PUT ,10100.0,355.9,34.94,34,0.09582477754962354,9792.60762588369
349,/GDAX147000F0.EX,2020-04-16,2020-06-19,CALL,14700.0,0.2,34.96,34,0.17522245037645448,0.0
165,/GDAX101000F0.EX,2020-05-15,2020-06-19,CALL,10100.0,573.1,34.97,34,0.09582477754962354,0.0
357,/GDAX149000F0.EX,2020-04-20,2020-06-19,CALL,14900.0,0.2,35.09,35,0.16427104722792607,2.61366344123104e-08
318,/GDAX139000R0.EX,2020-05-13,2020-06-19,PUT ,13900.0,3586.1,35.16,35,0.10130047912388775,10384.482436353415
351,/GDAX147500F0.EX,2020-03-17,2020-06-19,CALL,14750.0,0.2,35.27,35,0.25735797399041754,3.3577397251516317e-09
359,/GDAX149500F0.EX,2020-03-27,2020-06-19,CALL,14950.0,0.2,35.4,35,0.2299794661190965,1.7147668285311113e-09
164,/GDAX100500R0.EX,2020-05-15,2020-06-19,PUT ,10050.0,340.1,35.42,35,0.09582477754962354,9758.167488917845
163,/GDAX100500F0.EX,2020-04-03,2020-06-19,CALL,10050.0,607.2,35.45,35,0.2108145106091718,0.0
320,/GDAX139500R0.EX,2020-03-09,2020-06-19,PUT ,13950.0,3636.1,35.52,35,0.2792607802874743,10510.05063824117
361,/GDAX150000F0.EX,2020-04-23,2020-06-19,CALL,15000.0,0.2,35.7,35,0.15605749486652978,4.975045653221599e-09
322,/GDAX140000R0.EX,2020-04-24,2020-06-19,PUT ,14000.0,3686.2,35.87,35,0.15331964407939766,10421.536175042871
162,/GDAX100000R0.EX,2020-05-15,2020-06-19,PUT ,10000.0,324.7,35.89,35,0.09582477754962354,9723.327352157059
161,/GDAX100000F0.EX,2020-05-15,2020-06-19,CALL,10000.0,642.0,35.92,35,0.09582477754962354,0.0
324,/GDAX140500R0.EX,2020-05-15,2020-06-19,PUT ,14050.0,3736.2,36.22,36,0.09582477754962354,10381.278429780672
160,/GDAX99500R0.EX,2020-05-15,2020-06-19,PUT ,9950.0,310.1,36.37,36,0.09582477754962354,9687.687215858283
159,/GDAX99500F0.EX,2020-05-13,2020-06-19,CALL,9950.0,677.5,36.4,36,0.10130047912388775,0.0
326,/GDAX141000R0.EX,2020-03-04,2020-06-19,PUT ,14100.0,3786.2,36.56,36,0.2929500342231348,10521.849758996777
158,/GDAX99000R0.EX,2020-05-15,2020-06-19,PUT ,9900.0,296.3,36.84,36,0.09582477754962354,9651.247078685465
157,/GDAX99000F0.EX,2020-05-15,2020-06-19,CALL,9900.0,713.7,36.87,36,0.09582477754962354,0.0
328,/GDAX141500R0.EX,2020-05-15,2020-06-19,PUT ,14150.0,3836.2,37.13,37,0.09582477754962354,10381.758703302243
156,/GDAX98500R0.EX,2020-05-15,2020-06-19,PUT ,9850.0,283.1,37.31,37,0.09582477754962354,9614.206941874705
155,/GDAX98500F0.EX,2020-05-14,2020-06-19,CALL,9850.0,750.4,37.36,37,0.09856262833675565,0.0
330,/GDAX142000R0.EX,2020-05-15,2020-06-19,PUT ,14200.0,3886.3,37.47,37,0.09582477754962354,10381.898840063026
154,/GDAX98000R0.EX,2020-05-15,2020-06-19,PUT ,9800.0,270.3,37.79,37,0.09582477754962354,9576.76680511392
332,/GDAX142500R0.EX,2019-11-20,2020-06-19,PUT ,14250.0,3936.3,37.81,37,0.5804243668720055,10733.311733169785
153,/GDAX98000F0.EX,2020-05-14,2020-06-19,CALL,9800.0,787.8,37.83,37,0.09856262833675565,5.410777248471277e-08
334,/GDAX143000R0.EX,2020-03-05,2020-06-19,PUT ,14300.0,3986.3,38.15,38,0.29021218343600275,10522.714507616038
152,/GDAX97500R0.EX,2020-05-15,2020-06-19,PUT ,9750.0,258.4,38.26,38,0.09582477754962354,9538.426668716917
151,/GDAX97500F0.EX,2020-05-15,2020-06-19,CALL,9750.0,825.8,38.3,38,0.09582477754962354,1.1185966286575422e-07
